name k time
../data/synthetic/polytime_cost/all_n/random_split_200_7_k50.txt 41.0 2497
../data/synthetic/polytime_cost/all_n/random_split_160_2_k50.txt 30.0 2044
../data/synthetic/polytime_cost/all_n/random_split_100_7_k80.txt 55.0 1579
../data/synthetic/polytime_cost/all_n/random_split_150_6_k70.txt 52.0 1707
../data/synthetic/polytime_cost/all_n/random_split_90_4_k50.txt 29.0 990
../data/synthetic/polytime_cost/all_n/random_split_110_5_k70.txt 54.0 1266
../data/synthetic/polytime_cost/all_n/random_split_40_7_k50.txt 25.0 316
../data/synthetic/polytime_cost/all_n/random_split_200_6_k70.txt 48.0 2532
../data/synthetic/polytime_cost/all_n/random_split_160_5_k50.txt 39.0 2060
../data/synthetic/polytime_cost/all_n/random_split_10_2_k90.txt 5.0 34
../data/synthetic/polytime_cost/all_n/random_split_70_8_k80.txt 41.0 1202
../data/synthetic/polytime_cost/all_n/random_split_200_6_k80.txt 64.0 2943
../data/synthetic/polytime_cost/all_n/random_split_90_3_k30.txt 16.0 1465
../data/synthetic/polytime_cost/all_n/random_split_20_7_k10.txt 5.0 87
../data/synthetic/polytime_cost/all_n/random_split_140_6_k90.txt 73.0 1583
../data/synthetic/polytime_cost/all_n/random_split_160_8_k40.txt 27.0 2287
../data/synthetic/polytime_cost/all_n/random_split_60_6_k50.txt 34.0 889
../data/synthetic/polytime_cost/all_n/random_split_170_8_k10.txt 5.0 2374
../data/synthetic/polytime_cost/all_n/random_split_50_7_k70.txt 48.0 641
../data/synthetic/polytime_cost/all_n/random_split_110_6_k20.txt 15.0 1208
../data/synthetic/polytime_cost/all_n/random_split_10_4_k50.txt 4.0 47
../data/synthetic/polytime_cost/all_n/random_split_80_4_k50.txt 29.0 898
../data/synthetic/polytime_cost/all_n/random_split_110_4_k60.txt 40.0 1225
../data/synthetic/polytime_cost/all_n/random_split_160_8_k50.txt 27.0 2230
../data/synthetic/polytime_cost/all_n/random_split_190_5_k30.txt 24.0 2413
../data/synthetic/polytime_cost/all_n/random_split_90_6_k50.txt 36.0 1155
../data/synthetic/polytime_cost/all_n/random_split_190_7_k80.txt 53.0 2950
../data/synthetic/polytime_cost/all_n/random_split_200_4_k90.txt 56.0 2986
../data/synthetic/polytime_cost/all_n/random_split_170_1_k10.txt 4.0 2085
../data/synthetic/polytime_cost/all_n/random_split_180_7_k70.txt 46.0 2239
../data/synthetic/polytime_cost/all_n/random_split_120_5_k20.txt 19.0 1794
../data/synthetic/polytime_cost/all_n/random_split_20_2_k100.txt 21.0 55
../data/synthetic/polytime_cost/all_n/random_split_170_3_k40.txt 22.0 2126
../data/synthetic/polytime_cost/all_n/random_split_100_7_k20.txt 16.0 1655
../data/synthetic/polytime_cost/all_n/random_split_150_4_k90.txt 47.0 2140
../data/synthetic/polytime_cost/all_n/random_split_150_4_k30.txt 15.0 1660
../data/synthetic/polytime_cost/all_n/random_split_30_1_k60.txt 23.0 123
../data/synthetic/polytime_cost/all_n/random_split_120_6_k30.txt 24.0 1444
../data/synthetic/polytime_cost/all_n/random_split_150_8_k80.txt 49.0 1946
../data/synthetic/polytime_cost/all_n/random_split_60_4_k90.txt 38.0 775
../data/synthetic/polytime_cost/all_n/random_split_80_1_k10.txt 6.0 790
../data/synthetic/polytime_cost/all_n/random_split_200_5_k100.txt 76.0 2415
../data/synthetic/polytime_cost/all_n/random_split_130_7_k10.txt 6.0 1357
../data/synthetic/polytime_cost/all_n/random_split_40_6_k70.txt 43.0 228
../data/synthetic/polytime_cost/all_n/random_split_90_2_k50.txt 26.0 1479
../data/synthetic/polytime_cost/all_n/random_split_90_2_k30.txt 18.0 1162
../data/synthetic/polytime_cost/all_n/random_split_110_6_k80.txt 69.0 1804
../data/synthetic/polytime_cost/all_n/random_split_60_7_k50.txt 41.0 931
../data/synthetic/polytime_cost/all_n/random_split_40_2_k30.txt 14.0 246
../data/synthetic/polytime_cost/all_n/random_split_140_1_k100.txt 46.0 2128
../data/synthetic/polytime_cost/all_n/random_split_40_6_k100.txt 60.0 190
../data/synthetic/polytime_cost/all_n/random_split_40_8_k30.txt 22.0 199
../data/synthetic/polytime_cost/all_n/random_split_130_4_k90.txt 53.0 1583
../data/synthetic/polytime_cost/all_n/random_split_190_3_k40.txt 14.0 2682
../data/synthetic/polytime_cost/all_n/random_split_100_4_k60.txt 43.0 1340
../data/synthetic/polytime_cost/all_n/random_split_100_3_k40.txt 24.0 1167
../data/synthetic/polytime_cost/all_n/random_split_80_6_k70.txt 47.0 1170
../data/synthetic/polytime_cost/all_n/random_split_190_7_k40.txt 28.0 2785
../data/synthetic/polytime_cost/all_n/random_split_30_2_k60.txt 24.0 162
../data/synthetic/polytime_cost/all_n/random_split_170_5_k80.txt 56.0 2181
../data/synthetic/polytime_cost/all_n/random_split_190_2_k20.txt 15.0 2418
../data/synthetic/polytime_cost/all_n/random_split_150_2_k70.txt 40.0 2024
../data/synthetic/polytime_cost/all_n/random_split_170_4_k40.txt 28.0 2248
../data/synthetic/polytime_cost/all_n/random_split_100_2_k80.txt 44.0 1109
../data/synthetic/polytime_cost/all_n/random_split_120_2_k60.txt 28.0 1182
../data/synthetic/polytime_cost/all_n/random_split_170_5_k90.txt 57.0 1886
../data/synthetic/polytime_cost/all_n/random_split_110_8_k80.txt 38.0 1517
../data/synthetic/polytime_cost/all_n/random_split_70_2_k70.txt 51.0 894
../data/synthetic/polytime_cost/all_n/random_split_10_7_k20.txt 5.0 53
../data/synthetic/polytime_cost/all_n/random_split_190_6_k20.txt 13.0 2315
../data/synthetic/polytime_cost/all_n/random_split_80_8_k20.txt 12.0 1349
../data/synthetic/polytime_cost/all_n/random_split_150_5_k80.txt 58.0 2065
../data/synthetic/polytime_cost/all_n/random_split_60_7_k60.txt 49.0 759
../data/synthetic/polytime_cost/all_n/random_split_110_4_k20.txt 11.0 1221
../data/synthetic/polytime_cost/all_n/random_split_80_4_k30.txt 21.0 1035
../data/synthetic/polytime_cost/all_n/random_split_120_8_k70.txt 47.0 1677
../data/synthetic/polytime_cost/all_n/random_split_170_6_k60.txt 30.0 2266
../data/synthetic/polytime_cost/all_n/random_split_110_8_k40.txt 28.0 1690
../data/synthetic/polytime_cost/all_n/random_split_150_3_k100.txt 57.0 1866
../data/synthetic/polytime_cost/all_n/random_split_60_5_k40.txt 36.0 1043
../data/synthetic/polytime_cost/all_n/random_split_110_3_k10.txt 6.0 1619
../data/synthetic/polytime_cost/all_n/random_split_90_3_k40.txt 26.0 1509
../data/synthetic/polytime_cost/all_n/random_split_160_8_k90.txt 64.0 2519
../data/synthetic/polytime_cost/all_n/random_split_10_7_k80.txt 9.0 52
../data/synthetic/polytime_cost/all_n/random_split_150_3_k30.txt 16.0 1937
../data/synthetic/polytime_cost/all_n/random_split_130_2_k50.txt 33.0 1731
../data/synthetic/polytime_cost/all_n/random_split_110_3_k70.txt 42.0 1540
../data/synthetic/polytime_cost/all_n/random_split_10_6_k70.txt 7.0 44
../data/synthetic/polytime_cost/all_n/random_split_50_8_k30.txt 12.0 359
../data/synthetic/polytime_cost/all_n/random_split_150_7_k100.txt 58.0 1953
../data/synthetic/polytime_cost/all_n/random_split_160_1_k60.txt 43.0 1806
../data/synthetic/polytime_cost/all_n/random_split_60_7_k40.txt 27.0 708
../data/synthetic/polytime_cost/all_n/random_split_50_2_k10.txt 7.0 375
../data/synthetic/polytime_cost/all_n/random_split_90_2_k80.txt 51.0 1183
../data/synthetic/polytime_cost/all_n/random_split_50_8_k10.txt 8.0 406
../data/synthetic/polytime_cost/all_n/random_split_30_7_k40.txt 32.0 142
../data/synthetic/polytime_cost/all_n/random_split_190_6_k50.txt 37.0 2931
../data/synthetic/polytime_cost/all_n/random_split_60_3_k30.txt 14.0 707
../data/synthetic/polytime_cost/all_n/random_split_80_1_k60.txt 36.0 854
../data/synthetic/polytime_cost/all_n/random_split_180_3_k70.txt 32.0 2939
../data/synthetic/polytime_cost/all_n/random_split_150_8_k60.txt 36.0 1476
../data/synthetic/polytime_cost/all_n/random_split_170_3_k50.txt 32.0 2761
../data/synthetic/polytime_cost/all_n/random_split_160_1_k70.txt 32.0 2379
../data/synthetic/polytime_cost/all_n/random_split_60_8_k40.txt 25.0 824
../data/synthetic/polytime_cost/all_n/random_split_50_1_k30.txt 14.0 417
../data/synthetic/polytime_cost/all_n/random_split_50_2_k80.txt 52.0 497
../data/synthetic/polytime_cost/all_n/random_split_80_8_k90.txt 57.0 1372
../data/synthetic/polytime_cost/all_n/random_split_50_7_k90.txt 58.0 579
../data/synthetic/polytime_cost/all_n/random_split_140_5_k70.txt 54.0 1650
../data/synthetic/polytime_cost/all_n/random_split_60_1_k80.txt 38.0 904
../data/synthetic/polytime_cost/all_n/random_split_180_6_k90.txt 73.0 2214
../data/synthetic/polytime_cost/all_n/random_split_130_2_k70.txt 36.0 1883
../data/synthetic/polytime_cost/all_n/random_split_200_8_k60.txt 43.0 3426
../data/synthetic/polytime_cost/all_n/random_split_90_5_k50.txt 29.0 996
../data/synthetic/polytime_cost/all_n/random_split_120_7_k90.txt 58.0 1868
../data/synthetic/polytime_cost/all_n/random_split_30_8_k50.txt 33.0 142
../data/synthetic/polytime_cost/all_n/random_split_180_8_k10.txt 7.0 2321
../data/synthetic/polytime_cost/all_n/random_split_70_2_k20.txt 13.0 1075
../data/synthetic/polytime_cost/all_n/random_split_80_7_k50.txt 35.0 1090
../data/synthetic/polytime_cost/all_n/random_split_140_2_k70.txt 49.0 1827
../data/synthetic/polytime_cost/all_n/random_split_160_2_k40.txt 24.0 2037
../data/synthetic/polytime_cost/all_n/random_split_190_8_k70.txt 50.0 2594
../data/synthetic/polytime_cost/all_n/random_split_180_6_k10.txt 6.0 2016
../data/synthetic/polytime_cost/all_n/random_split_120_4_k60.txt 32.0 1454
../data/synthetic/polytime_cost/all_n/random_split_200_3_k100.txt 51.0 3035
../data/synthetic/polytime_cost/all_n/random_split_100_3_k90.txt 44.0 1368
../data/synthetic/polytime_cost/all_n/random_split_40_3_k20.txt 15.0 298
../data/synthetic/polytime_cost/all_n/random_split_40_4_k10.txt 2.0 277
../data/synthetic/polytime_cost/all_n/random_split_140_3_k30.txt 14.0 1567
../data/synthetic/polytime_cost/all_n/random_split_130_1_k20.txt 12.0 1499
../data/synthetic/polytime_cost/all_n/random_split_130_7_k50.txt 31.0 1810
../data/synthetic/polytime_cost/all_n/random_split_200_6_k90.txt 68.0 2437
../data/synthetic/polytime_cost/all_n/random_split_110_2_k60.txt 32.0 1783
../data/synthetic/polytime_cost/all_n/random_split_10_3_k20.txt 7.0 55
../data/synthetic/polytime_cost/all_n/random_split_110_7_k60.txt 39.0 1917
../data/synthetic/polytime_cost/all_n/random_split_20_1_k20.txt 7.0 63
../data/synthetic/polytime_cost/all_n/random_split_130_4_k40.txt 26.0 2003
../data/synthetic/polytime_cost/all_n/random_split_100_8_k20.txt 8.0 1245
../data/synthetic/polytime_cost/all_n/random_split_110_5_k60.txt 38.0 1601
../data/synthetic/polytime_cost/all_n/random_split_180_2_k20.txt 8.0 2019
../data/synthetic/polytime_cost/all_n/random_split_70_3_k70.txt 42.0 1091
../data/synthetic/polytime_cost/all_n/random_split_20_8_k100.txt 40.0 107
../data/synthetic/polytime_cost/all_n/random_split_160_4_k70.txt 40.0 2223
../data/synthetic/polytime_cost/all_n/random_split_200_7_k40.txt 31.0 2960
../data/synthetic/polytime_cost/all_n/random_split_120_4_k20.txt 12.0 1340
../data/synthetic/polytime_cost/all_n/random_split_80_4_k20.txt 7.0 1209
../data/synthetic/polytime_cost/all_n/random_split_170_2_k50.txt 30.0 1718
../data/synthetic/polytime_cost/all_n/random_split_70_1_k20.txt 14.0 1049
../data/synthetic/polytime_cost/all_n/random_split_160_1_k10.txt 5.0 2149
../data/synthetic/polytime_cost/all_n/random_split_110_5_k30.txt 24.0 1283
../data/synthetic/polytime_cost/all_n/random_split_40_5_k20.txt 13.0 285
../data/synthetic/polytime_cost/all_n/random_split_140_6_k10.txt 9.0 1700
../data/synthetic/polytime_cost/all_n/random_split_30_8_k30.txt 24.0 100
../data/synthetic/polytime_cost/all_n/random_split_60_3_k60.txt 28.0 709
../data/synthetic/polytime_cost/all_n/random_split_190_3_k50.txt 27.0 2691
../data/synthetic/polytime_cost/all_n/random_split_150_4_k10.txt 3.0 1500
../data/synthetic/polytime_cost/all_n/random_split_160_1_k90.txt 53.0 2587
../data/synthetic/polytime_cost/all_n/random_split_60_2_k60.txt 28.0 924
../data/synthetic/polytime_cost/all_n/random_split_120_6_k10.txt 5.0 1125
../data/synthetic/polytime_cost/all_n/random_split_150_5_k100.txt 79.0 2004
../data/synthetic/polytime_cost/all_n/random_split_130_6_k100.txt 77.0 1721
../data/synthetic/polytime_cost/all_n/random_split_200_2_k60.txt 35.0 2992
../data/synthetic/polytime_cost/all_n/random_split_30_6_k70.txt 26.0 153
../data/synthetic/polytime_cost/all_n/random_split_140_4_k100.txt 48.0 2174
../data/synthetic/polytime_cost/all_n/random_split_130_2_k80.txt 42.0 2005
../data/synthetic/polytime_cost/all_n/random_split_130_1_k90.txt 59.0 1586
../data/synthetic/polytime_cost/all_n/random_split_60_5_k10.txt 8.0 755
../data/synthetic/polytime_cost/all_n/random_split_190_6_k10.txt 5.0 2582
../data/synthetic/polytime_cost/all_n/random_split_20_4_k40.txt 12.0 71
../data/synthetic/polytime_cost/all_n/random_split_60_2_k90.txt 44.0 571
../data/synthetic/polytime_cost/all_n/random_split_100_5_k80.txt 71.0 1574
../data/synthetic/polytime_cost/all_n/random_split_120_3_k60.txt 40.0 1633
../data/synthetic/polytime_cost/all_n/random_split_40_5_k80.txt 56.0 304
../data/synthetic/polytime_cost/all_n/random_split_60_5_k80.txt 56.0 1041
../data/synthetic/polytime_cost/all_n/random_split_170_4_k50.txt 35.0 1949
../data/synthetic/polytime_cost/all_n/random_split_120_7_k10.txt 8.0 1414
../data/synthetic/polytime_cost/all_n/random_split_30_8_k90.txt 60.0 174
../data/synthetic/polytime_cost/all_n/random_split_60_1_k20.txt 18.0 955
../data/synthetic/polytime_cost/all_n/random_split_50_5_k90.txt 58.0 351
../data/synthetic/polytime_cost/all_n/random_split_110_3_k40.txt 21.0 1661
../data/synthetic/polytime_cost/all_n/random_split_170_5_k50.txt 42.0 2256
../data/synthetic/polytime_cost/all_n/random_split_100_7_k100.txt 76.0 1203
../data/synthetic/polytime_cost/all_n/random_split_150_2_k80.txt 49.0 1702
../data/synthetic/polytime_cost/all_n/random_split_40_2_k80.txt 34.0 200
../data/synthetic/polytime_cost/all_n/random_split_170_7_k10.txt 7.0 2390
../data/synthetic/polytime_cost/all_n/random_split_110_1_k100.txt 59.0 1428
../data/synthetic/polytime_cost/all_n/random_split_50_3_k90.txt 45.0 581
../data/synthetic/polytime_cost/all_n/random_split_90_4_k80.txt 52.0 1327
../data/synthetic/polytime_cost/all_n/random_split_80_5_k20.txt 12.0 863
../data/synthetic/polytime_cost/all_n/random_split_200_2_k20.txt 9.0 3185
../data/synthetic/polytime_cost/all_n/random_split_10_1_k20.txt 4.0 44
../data/synthetic/polytime_cost/all_n/random_split_120_6_k70.txt 59.0 1842
../data/synthetic/polytime_cost/all_n/random_split_180_5_k10.txt 8.0 2120
../data/synthetic/polytime_cost/all_n/random_split_190_1_k30.txt 18.0 2761
../data/synthetic/polytime_cost/all_n/random_split_80_3_k30.txt 19.0 1278
../data/synthetic/polytime_cost/all_n/random_split_60_5_k90.txt 67.0 937
../data/synthetic/polytime_cost/all_n/random_split_50_7_k80.txt 55.0 586
../data/synthetic/polytime_cost/all_n/random_split_100_1_k10.txt 5.0 1447
../data/synthetic/polytime_cost/all_n/random_split_170_4_k70.txt 38.0 1847
../data/synthetic/polytime_cost/all_n/random_split_20_2_k60.txt 21.0 60
../data/synthetic/polytime_cost/all_n/random_split_200_8_k50.txt 30.0 2495
../data/synthetic/polytime_cost/all_n/random_split_30_5_k80.txt 51.0 152
../data/synthetic/polytime_cost/all_n/random_split_140_3_k70.txt 34.0 2038
../data/synthetic/polytime_cost/all_n/random_split_60_3_k20.txt 8.0 653
../data/synthetic/polytime_cost/all_n/random_split_40_8_k20.txt 10.0 270
../data/synthetic/polytime_cost/all_n/random_split_180_1_k50.txt 31.0 2806
../data/synthetic/polytime_cost/all_n/random_split_160_7_k30.txt 21.0 2034
../data/synthetic/polytime_cost/all_n/random_split_120_3_k80.txt 47.0 1307
../data/synthetic/polytime_cost/all_n/random_split_30_8_k60.txt 30.0 162
../data/synthetic/polytime_cost/all_n/random_split_160_5_k20.txt 10.0 2398
../data/synthetic/polytime_cost/all_n/random_split_110_1_k70.txt 43.0 1877
../data/synthetic/polytime_cost/all_n/random_split_130_5_k70.txt 48.0 2045
../data/synthetic/polytime_cost/all_n/random_split_70_1_k80.txt 50.0 990
../data/synthetic/polytime_cost/all_n/random_split_130_8_k100.txt 61.0 1910
../data/synthetic/polytime_cost/all_n/random_split_160_4_k80.txt 36.0 1846
../data/synthetic/polytime_cost/all_n/random_split_80_2_k70.txt 34.0 794
../data/synthetic/polytime_cost/all_n/random_split_50_5_k30.txt 22.0 461
../data/synthetic/polytime_cost/all_n/random_split_120_8_k20.txt 14.0 1975
../data/synthetic/polytime_cost/all_n/random_split_50_5_k80.txt 57.0 563
../data/synthetic/polytime_cost/all_n/random_split_60_3_k100.txt 54.0 997
../data/synthetic/polytime_cost/all_n/random_split_200_4_k60.txt 31.0 2380
../data/synthetic/polytime_cost/all_n/random_split_190_3_k30.txt 19.0 2897
../data/synthetic/polytime_cost/all_n/random_split_140_4_k70.txt 46.0 2237
../data/synthetic/polytime_cost/all_n/random_split_150_4_k50.txt 28.0 2005
../data/synthetic/polytime_cost/all_n/random_split_120_8_k80.txt 45.0 1320
../data/synthetic/polytime_cost/all_n/random_split_130_7_k70.txt 42.0 1984
../data/synthetic/polytime_cost/all_n/random_split_60_6_k20.txt 13.0 683
../data/synthetic/polytime_cost/all_n/random_split_180_1_k100.txt 61.0 2147
../data/synthetic/polytime_cost/all_n/random_split_60_4_k100.txt 57.0 762
../data/synthetic/polytime_cost/all_n/random_split_110_7_k50.txt 25.0 1590
../data/synthetic/polytime_cost/all_n/random_split_30_5_k50.txt 28.0 160
../data/synthetic/polytime_cost/all_n/random_split_80_1_k80.txt 39.0 1336
../data/synthetic/polytime_cost/all_n/random_split_150_6_k30.txt 22.0 2071
../data/synthetic/polytime_cost/all_n/random_split_170_5_k30.txt 23.0 1996
../data/synthetic/polytime_cost/all_n/random_split_160_4_k50.txt 24.0 2022
../data/synthetic/polytime_cost/all_n/random_split_40_1_k90.txt 45.0 328
../data/synthetic/polytime_cost/all_n/random_split_130_8_k30.txt 16.0 2016
../data/synthetic/polytime_cost/all_n/random_split_130_1_k40.txt 22.0 1791
../data/synthetic/polytime_cost/all_n/random_split_150_7_k20.txt 9.0 2228
../data/synthetic/polytime_cost/all_n/random_split_60_4_k60.txt 32.0 685
../data/synthetic/polytime_cost/all_n/random_split_90_5_k10.txt 6.0 1350
../data/synthetic/polytime_cost/all_n/random_split_200_3_k30.txt 17.0 2521
../data/synthetic/polytime_cost/all_n/random_split_20_1_k10.txt 6.0 94
../data/synthetic/polytime_cost/all_n/random_split_20_7_k60.txt 18.0 83
../data/synthetic/polytime_cost/all_n/random_split_140_3_k100.txt 54.0 1932
../data/synthetic/polytime_cost/all_n/random_split_140_8_k90.txt 67.0 1698
../data/synthetic/polytime_cost/all_n/random_split_30_6_k30.txt 22.0 140
../data/synthetic/polytime_cost/all_n/random_split_100_3_k30.txt 16.0 1297
../data/synthetic/polytime_cost/all_n/random_split_180_6_k50.txt 42.0 2244
../data/synthetic/polytime_cost/all_n/random_split_180_8_k60.txt 40.0 2106
../data/synthetic/polytime_cost/all_n/random_split_20_7_k90.txt 32.0 87
../data/synthetic/polytime_cost/all_n/random_split_180_5_k100.txt 74.0 1972
../data/synthetic/polytime_cost/all_n/random_split_100_8_k60.txt 38.0 1589
../data/synthetic/polytime_cost/all_n/random_split_80_2_k60.txt 28.0 1038
../data/synthetic/polytime_cost/all_n/random_split_10_8_k10.txt 3.0 43
../data/synthetic/polytime_cost/all_n/random_split_10_3_k80.txt 6.0 43
../data/synthetic/polytime_cost/all_n/random_split_80_3_k70.txt 33.0 1102
../data/synthetic/polytime_cost/all_n/random_split_20_2_k10.txt 2.0 68
../data/synthetic/polytime_cost/all_n/random_split_130_2_k20.txt 15.0 1660
../data/synthetic/polytime_cost/all_n/random_split_70_5_k100.txt 63.0 980
../data/synthetic/polytime_cost/all_n/random_split_140_2_k60.txt 39.0 1874
../data/synthetic/polytime_cost/all_n/random_split_90_6_k80.txt 51.0 1093
../data/synthetic/polytime_cost/all_n/random_split_40_8_k100.txt 62.0 261
../data/synthetic/polytime_cost/all_n/random_split_200_7_k60.txt 46.0 2858
../data/synthetic/polytime_cost/all_n/random_split_60_2_k100.txt 53.0 637
../data/synthetic/polytime_cost/all_n/random_split_170_5_k60.txt 38.0 2500
../data/synthetic/polytime_cost/all_n/random_split_60_4_k70.txt 31.0 750
../data/synthetic/polytime_cost/all_n/random_split_40_6_k30.txt 18.0 257
../data/synthetic/polytime_cost/all_n/random_split_50_8_k70.txt 42.0 508
../data/synthetic/polytime_cost/all_n/random_split_120_1_k40.txt 22.0 1487
../data/synthetic/polytime_cost/all_n/random_split_170_4_k90.txt 57.0 1983
../data/synthetic/polytime_cost/all_n/random_split_120_4_k90.txt 52.0 1621
../data/synthetic/polytime_cost/all_n/random_split_40_4_k40.txt 22.0 283
../data/synthetic/polytime_cost/all_n/random_split_100_8_k10.txt 5.0 1075
../data/synthetic/polytime_cost/all_n/random_split_30_6_k80.txt 38.0 95
../data/synthetic/polytime_cost/all_n/random_split_170_8_k20.txt 9.0 2098
../data/synthetic/polytime_cost/all_n/random_split_170_7_k30.txt 25.0 2437
../data/synthetic/polytime_cost/all_n/random_split_180_3_k30.txt 14.0 2226
../data/synthetic/polytime_cost/all_n/random_split_50_6_k30.txt 23.0 334
../data/synthetic/polytime_cost/all_n/random_split_40_2_k10.txt 8.0 293
../data/synthetic/polytime_cost/all_n/random_split_150_1_k70.txt 38.0 2461
../data/synthetic/polytime_cost/all_n/random_split_30_6_k40.txt 26.0 134
../data/synthetic/polytime_cost/all_n/random_split_130_7_k90.txt 41.0 1835
../data/synthetic/polytime_cost/all_n/random_split_160_6_k50.txt 40.0 2325
../data/synthetic/polytime_cost/all_n/random_split_200_2_k80.txt 56.0 3399
../data/synthetic/polytime_cost/all_n/random_split_80_1_k30.txt 13.0 846
../data/synthetic/polytime_cost/all_n/random_split_140_5_k90.txt 62.0 1993
../data/synthetic/polytime_cost/all_n/random_split_130_1_k60.txt 42.0 1357
../data/synthetic/polytime_cost/all_n/random_split_50_6_k80.txt 56.0 475
../data/synthetic/polytime_cost/all_n/random_split_170_2_k40.txt 25.0 1740
../data/synthetic/polytime_cost/all_n/random_split_190_1_k10.txt 5.0 2860
../data/synthetic/polytime_cost/all_n/random_split_120_6_k60.txt 42.0 1474
../data/synthetic/polytime_cost/all_n/random_split_10_1_k60.txt 3.0 42
../data/synthetic/polytime_cost/all_n/random_split_40_2_k100.txt 41.0 294
../data/synthetic/polytime_cost/all_n/random_split_60_5_k20.txt 15.0 702
../data/synthetic/polytime_cost/all_n/random_split_20_8_k90.txt 35.0 113
../data/synthetic/polytime_cost/all_n/random_split_30_7_k70.txt 50.0 191
../data/synthetic/polytime_cost/all_n/random_split_70_4_k10.txt 6.0 925
../data/synthetic/polytime_cost/all_n/random_split_20_8_k80.txt 31.0 86
../data/synthetic/polytime_cost/all_n/random_split_180_8_k30.txt 22.0 2038
../data/synthetic/polytime_cost/all_n/random_split_200_4_k80.txt 28.0 2710
../data/synthetic/polytime_cost/all_n/random_split_20_4_k60.txt 24.0 63
../data/synthetic/polytime_cost/all_n/random_split_10_8_k20.txt 7.0 48
../data/synthetic/polytime_cost/all_n/random_split_100_5_k90.txt 80.0 1167
../data/synthetic/polytime_cost/all_n/random_split_130_8_k50.txt 39.0 1906
../data/synthetic/polytime_cost/all_n/random_split_30_2_k80.txt 31.0 183
../data/synthetic/polytime_cost/all_n/random_split_180_3_k40.txt 27.0 2535
../data/synthetic/polytime_cost/all_n/random_split_80_6_k20.txt 15.0 883
../data/synthetic/polytime_cost/all_n/random_split_50_7_k10.txt 7.0 539
../data/synthetic/polytime_cost/all_n/random_split_50_2_k60.txt 34.0 496
../data/synthetic/polytime_cost/all_n/random_split_200_6_k50.txt 34.0 2684
../data/synthetic/polytime_cost/all_n/random_split_190_2_k50.txt 29.0 2372
../data/synthetic/polytime_cost/all_n/random_split_70_5_k30.txt 22.0 1086
../data/synthetic/polytime_cost/all_n/random_split_40_4_k60.txt 24.0 244
../data/synthetic/polytime_cost/all_n/random_split_20_7_k80.txt 38.0 125
../data/synthetic/polytime_cost/all_n/random_split_90_3_k20.txt 5.0 1205
../data/synthetic/polytime_cost/all_n/random_split_50_3_k80.txt 38.0 536
../data/synthetic/polytime_cost/all_n/random_split_140_4_k10.txt 6.0 1914
../data/synthetic/polytime_cost/all_n/random_split_70_7_k70.txt 50.0 1232
../data/synthetic/polytime_cost/all_n/random_split_40_2_k50.txt 30.0 288
../data/synthetic/polytime_cost/all_n/random_split_20_2_k90.txt 20.0 64
../data/synthetic/polytime_cost/all_n/random_split_180_5_k70.txt 46.0 2560
../data/synthetic/polytime_cost/all_n/random_split_180_6_k20.txt 17.0 2034
../data/synthetic/polytime_cost/all_n/random_split_60_4_k50.txt 27.0 978
../data/synthetic/polytime_cost/all_n/random_split_70_6_k30.txt 19.0 1039
../data/synthetic/polytime_cost/all_n/random_split_100_7_k50.txt 36.0 1235
../data/synthetic/polytime_cost/all_n/random_split_110_4_k40.txt 20.0 1405
../data/synthetic/polytime_cost/all_n/random_split_80_4_k70.txt 40.0 990
../data/synthetic/polytime_cost/all_n/random_split_100_8_k100.txt 61.0 1368
../data/synthetic/polytime_cost/all_n/random_split_120_4_k30.txt 19.0 1616
../data/synthetic/polytime_cost/all_n/random_split_140_5_k30.txt 24.0 1656
../data/synthetic/polytime_cost/all_n/random_split_90_6_k60.txt 39.0 1326
../data/synthetic/polytime_cost/all_n/random_split_20_3_k20.txt 9.0 96
../data/synthetic/polytime_cost/all_n/random_split_140_7_k20.txt 12.0 1801
../data/synthetic/polytime_cost/all_n/random_split_180_2_k30.txt 18.0 2152
../data/synthetic/polytime_cost/all_n/random_split_190_4_k80.txt 36.0 2595
../data/synthetic/polytime_cost/all_n/random_split_110_6_k60.txt 46.0 1524
../data/synthetic/polytime_cost/all_n/random_split_140_7_k80.txt 54.0 1917
../data/synthetic/polytime_cost/all_n/random_split_150_8_k70.txt 47.0 2012
../data/synthetic/polytime_cost/all_n/random_split_90_4_k60.txt 37.0 1214
../data/synthetic/polytime_cost/all_n/random_split_160_4_k30.txt 16.0 1791
../data/synthetic/polytime_cost/all_n/random_split_180_6_k100.txt 77.0 2395
../data/synthetic/polytime_cost/all_n/random_split_60_4_k10.txt 5.0 761
../data/synthetic/polytime_cost/all_n/random_split_150_2_k100.txt 55.0 1799
../data/synthetic/polytime_cost/all_n/random_split_110_2_k20.txt 15.0 1584
../data/synthetic/polytime_cost/all_n/random_split_30_7_k90.txt 45.0 202
../data/synthetic/polytime_cost/all_n/random_split_110_3_k60.txt 29.0 1808
../data/synthetic/polytime_cost/all_n/random_split_90_7_k20.txt 12.0 1285
../data/synthetic/polytime_cost/all_n/random_split_160_1_k40.txt 23.0 1824
../data/synthetic/polytime_cost/all_n/random_split_110_4_k70.txt 41.0 1117
../data/synthetic/polytime_cost/all_n/random_split_20_5_k80.txt 22.0 83
../data/synthetic/polytime_cost/all_n/random_split_200_1_k70.txt 36.0 3183
